obs,statenum,casenum,vnumber,pnumber,atmcond,atmcond2,accday,accmon,caseyear,dayofweek,holiday,numfatal,rfun,age,ptype,sex
2073,36,835,1,3,1,0,31,10,2011,2,0,1,5,22,2,1
2074,36,835,1,4,1,0,31,10,2011,2,0,1,5,27,2,2
2075,36,835,1,5,1,0,31,10,2011,2,0,1,5,24,2,1
2076,36,836,1,1,10,0,31,10,2011,2,0,1,1,25,1,1
2077,36,837,0,1,10,0,21,9,2011,4,0,1,13,47,5,2
2078,36,837,1,1,10,0,21,9,2011,4,0,1,13,21,1,2
2079,36,838,1,1,10,0,30,10,2011,1,0,1,16,29,1,1
2080,36,838,2,1,10,0,30,10,2011,1,0,1,16,62,1,1
2081,36,838,2,2,10,0,30,10,2011,1,0,1,16,18,2,1
2082,36,839,0,1,10,0,30,10,2011,1,0,1,2,38,5,1
2083,36,839,0,2,10,0,30,10,2011,1,0,1,2,46,5,1
2084,36,839,0,3,10,0,30,10,2011,1,0,1,2,23,5,1
2085,36,839,2,1,10,0,30,10,2011,1,0,1,2,54,1,2
2086,36,840,0,1,10,0,1,11,2011,3,0,1,6,75,5,1
2087,36,841,1,1,1,0,1,11,2011,3,0,1,2,38,1,1
2088,36,841,2,1,1,0,1,11,2011,3,0,1,2,49,1,1
2089,36,841,2,2,1,0,1,11,2011,3,0,1,2,47,2,2
2090,36,842,1,1,1,0,1,11,2011,3,0,1,14,83,1,2
2091,36,843,1,1,1,0,1,11,2011,3,0,1,6,37,1,2
2092,36,843,2,1,1,0,1,11,2011,3,0,1,6,48,1,1
2093,36,844,0,1,1,0,4,11,2011,6,0,1,13,51,5,1
2094,36,844,1,1,1,0,4,11,2011,6,0,1,13,53,1,1
2095,36,845,1,1,1,0,2,11,2011,4,0,1,2,72,1,1
2096,36,845,2,1,1,0,2,11,2011,4,0,1,2,28,1,1
2097,36,846,1,1,10,0,5,11,2011,7,0,1,11,22,1,1
2098,36,846,1,2,10,0,5,11,2011,7,0,1,11,28,2,2
2099,36,846,1,3,10,0,5,11,2011,7,0,1,11,21,2,2
2100,36,846,1,4,10,0,5,11,2011,7,0,1,11,29,2,1
2101,36,847,0,1,1,0,19,10,2011,4,0,1,16,30,6,1
2102,36,847,1,1,1,0,19,10,2011,4,0,1,16,48,1,1
2103,36,848,1,1,10,0,2,11,2011,4,0,1,1,69,1,1
2104,36,849,0,1,1,0,4,11,2011,6,0,1,16,19,6,1
2105,36,849,1,1,1,0,4,11,2011,6,0,1,16,59,1,1
2106,36,849,1,2,1,0,4,11,2011,6,0,1,16,27,2,1
2107,36,849,1,3,1,0,4,11,2011,6,0,1,16,26,2,1
2108,36,850,1,1,1,0,6,11,2011,1,0,1,6,19,1,1
2109,36,851,0,1,1,0,18,8,2011,5,0,1,13,52,6,1
2110,36,851,1,1,1,0,18,8,2011,5,0,1,13,42,1,1
2111,36,852,1,1,1,0,5,11,2011,7,0,1,16,49,1,1
2112,36,853,0,1,1,0,2,6,2011,5,0,1,16,22,6,1
2113,36,853,1,1,1,0,2,6,2011,5,0,1,16,44,1,1
2114,36,854,1,1,1,0,1,9,2011,5,0,1,16,21,1,1
2115,36,854,2,1,1,0,1,9,2011,5,0,1,16,70,1,2
2116,36,855,0,1,1,0,8,10,2011,7,0,1,6,18,5,1
2117,36,855,1,1,1,0,8,10,2011,7,0,1,6,29,1,2
2118,36,856,0,1,1,0,6,11,2011,1,0,1,16,15,5,1
2119,36,856,0,2,1,0,6,11,2011,1,0,1,16,15,5,1
2120,36,856,1,1,1,0,6,11,2011,1,0,1,16,32,1,1
2121,36,857,1,1,1,0,5,11,2011,7,0,1,2,41,1,1
2122,36,858,1,1,1,0,27,7,2011,4,0,1,15,84,1,2
2123,36,859,0,1,10,0,13,10,2011,5,0,1,13,50,5,2
2124,36,859,1,1,10,0,13,10,2011,5,0,1,13,29,1,1
2125,36,860,0,1,1,0,6,11,2011,1,0,1,14,48,6,1
2126,36,860,1,1,1,0,6,11,2011,1,0,1,14,66,1,1
2127,36,861,0,1,1,0,6,11,2011,1,0,1,16,9,5,1
2128,36,861,1,1,1,0,6,11,2011,1,0,1,16,63,1,1
2129,36,861,1,2,1,0,6,11,2011,1,0,1,16,37,2,1
2130,36,861,1,3,1,0,6,11,2011,1,0,1,16,37,2,1
2131,36,862,1,1,10,0,6,11,2011,1,0,1,6,62,1,2
2132,36,862,1,2,10,0,6,11,2011,1,0,1,6,90,2,2
2133,36,862,2,1,10,0,6,11,2011,1,0,1,6,39,1,1
2134,36,863,1,1,1,0,6,11,2011,1,0,1,3,62,1,1
2135,36,864,1,1,10,0,7,11,2011,2,0,1,3,48,1,1
2136,36,865,1,1,1,0,6,11,2011,1,0,1,2,83,1,2
2137,36,865,2,1,1,0,6,11,2011,1,0,1,2,47,1,1
2138,36,866,1,1,10,0,7,11,2011,2,0,1,3,52,1,1
2139,36,866,2,1,10,0,7,11,2011,2,0,1,3,31,1,1
2140,36,866,3,1,10,0,7,11,2011,2,0,1,3,20,1,2
2141,36,867,1,1,1,0,7,11,2011,2,0,1,2,18,1,1
2142,36,867,1,2,1,0,7,11,2011,2,0,1,2,23,2,2
2143,36,867,2,1,1,0,7,11,2011,2,0,1,2,37,1,2
2144,36,867,3,1,1,0,7,11,2011,2,0,1,2,66,1,1
2145,36,867,3,2,1,0,7,11,2011,2,0,1,2,43,2,2
2146,36,868,1,1,1,0,8,11,2011,3,0,2,3,74,1,2
2147,36,868,2,1,1,0,8,11,2011,3,0,2,3,86,1,1
2148,36,868,3,1,1,0,8,11,2011,3,0,2,3,23,1,2
2149,36,869,1,1,1,0,8,11,2011,3,0,1,1,48,1,1
2150,36,870,1,1,10,0,5,11,2011,7,0,1,3,35,1,1
2151,36,870,1,2,10,0,5,11,2011,7,0,1,3,23,2,1
2152,36,870,2,1,10,0,5,11,2011,7,0,1,3,21,1,1
2153,36,870,2,2,10,0,5,11,2011,7,0,1,3,14,2,2
2154,36,870,2,3,10,0,5,11,2011,7,0,1,3,15,2,2
2155,36,870,2,4,10,0,5,11,2011,7,0,1,3,15,2,2
2156,36,871,0,1,1,0,4,11,2011,6,0,1,16,63,5,1
2157,36,871,0,2,1,0,4,11,2011,6,0,1,16,71,5,1
2158,36,871,1,1,1,0,4,11,2011,6,0,1,16,72,1,1
2159,36,872,0,1,1,0,8,7,2011,6,0,1,15,18,8,2
2160,36,872,1,1,1,0,8,7,2011,6,0,1,15,55,1,1
2161,36,873,1,1,1,0,9,11,2011,4,0,1,2,48,1,1
2162,36,874,1,1,1,0,8,11,2011,3,0,1,6,69,1,2
2163,36,875,1,1,1,0,9,11,2011,4,0,1,5,40,1,1
2164,36,875,2,1,1,0,9,11,2011,4,0,1,5,33,1,1
2165,36,876,0,1,10,0,10,11,2011,5,0,1,2,65,5,1
2166,36,876,1,1,10,0,10,11,2011,5,0,1,2,69,1,2
2167,36,877,0,1,1,0,9,11,2011,4,0,1,13,26,5,2
2168,36,877,1,1,1,0,9,11,2011,4,0,1,13,26,1,2
2169,36,878,1,1,10,0,11,11,2011,6,0,2,6,60,1,1
2170,36,878,1,2,10,0,11,11,2011,6,0,2,6,56,2,2
2171,36,879,1,1,1,0,11,9,2011,1,0,1,16,40,1,1
2172,36,879,2,1,1,0,11,9,2011,1,0,1,16,27,1,1
2173,36,880,0,1,2,0,10,11,2011,5,0,1,13,32,5,2
2174,36,880,1,1,2,0,10,11,2011,5,0,1,13,23,1,1
2175,36,880,1,2,2,0,10,11,2011,5,0,1,13,23,2,2
2176,36,881,0,1,1,0,11,11,2011,6,0,1,3,23,5,1
2177,36,881,1,1,1,0,11,11,2011,6,0,1,3,49,1,1
2178,36,882,0,1,1,0,30,10,2011,1,0,1,16,60,5,1
2179,36,882,1,1,1,0,30,10,2011,1,0,1,16,999,1,9
2180,36,883,0,1,1,0,11,11,2011,6,0,1,13,42,5,2
2181,36,883,1,1,1,0,11,11,2011,6,0,1,13,38,1,2
2182,36,884,1,1,1,0,13,11,2011,1,0,1,6,42,1,1
2183,36,885,1,1,1,0,13,11,2011,1,0,1,11,26,1,1
2184,36,886,1,1,1,0,13,11,2011,1,0,1,16,43,1,1
2185,36,887,1,1,10,0,13,11,2011,1,0,1,16,21,1,1
2186,36,888,0,1,10,2,15,11,2011,3,0,1,14,72,5,2
2187,36,888,1,1,10,2,15,11,2011,3,0,1,14,57,1,2
2188,36,889,1,1,1,0,15,11,2011,3,0,1,16,63,1,1
2189,36,890,1,1,10,0,15,11,2011,3,0,1,5,84,1,2
2190,36,890,1,2,10,0,15,11,2011,3,0,1,5,86,2,1
2191,36,891,1,1,2,0,16,11,2011,4,0,1,2,20,1,1
2192,36,892,0,1,10,0,15,11,2011,3,0,4,6,18,5,1
2193,36,892,0,2,10,0,15,11,2011,3,0,4,6,16,5,1
2194,36,892,1,1,10,0,15,11,2011,3,0,4,6,17,1,1
2195,36,892,1,2,10,0,15,11,2011,3,0,4,6,17,2,2
2196,36,893,1,1,10,0,17,11,2011,5,0,1,5,89,1,2
2197,36,894,0,1,10,0,16,11,2011,4,0,1,13,19,5,2
2198,36,894,1,1,10,0,16,11,2011,4,0,1,13,34,1,1
2199,36,895,0,1,1,0,17,11,2011,5,0,1,3,73,5,1
2200,36,895,1,1,1,0,17,11,2011,5,0,1,3,57,1,1
2201,36,896,0,1,4,0,17,11,2011,5,0,1,6,58,5,2
2202,36,896,1,1,4,0,17,11,2011,5,0,1,6,67,1,1
2203,36,896,1,2,4,0,17,11,2011,5,0,1,6,5,2,1
2204,36,897,1,1,1,0,5,11,2011,7,0,1,12,53,1,2
2205,36,897,1,2,1,0,5,11,2011,7,0,1,12,5,2,1
2206,36,897,2,1,1,0,5,11,2011,7,0,1,12,20,1,1
2207,36,898,1,1,10,0,17,11,2011,5,0,1,16,64,1,1
2208,36,898,2,1,10,0,17,11,2011,5,0,1,16,44,1,1
2209,36,899,1,1,1,0,6,11,2011,1,0,1,14,60,1,2
2210,36,899,1,2,1,0,6,11,2011,1,0,1,14,11,2,2
2211,36,899,2,1,1,0,6,11,2011,1,0,1,14,57,1,1
2212,36,900,1,1,1,0,7,11,2011,2,0,1,13,22,1,1
2213,36,900,2,1,1,0,7,11,2011,2,0,1,13,54,1,1
2214,36,901,0,1,2,10,16,11,2011,4,0,1,14,70,5,2
2215,36,901,1,1,2,10,16,11,2011,4,0,1,14,62,1,1
2216,36,902,0,1,1,0,17,11,2011,5,0,1,16,48,5,2
2217,36,902,1,1,1,0,17,11,2011,5,0,1,16,38,1,1
2218,36,903,0,1,10,0,17,11,2011,5,0,1,13,21,6,1
2219,36,903,1,1,10,0,17,11,2011,5,0,1,13,30,1,1
2220,36,904,0,1,1,0,17,11,2011,5,0,1,16,64,5,2
2221,36,904,1,1,1,0,17,11,2011,5,0,1,16,43,1,1
2222,36,905,1,1,10,0,18,11,2011,6,0,1,3,38,1,2
2223,36,905,1,2,10,0,18,11,2011,6,0,1,3,0,2,1
2224,36,906,0,1,1,0,19,11,2011,7,0,1,15,47,5,1
2225,36,906,1,1,1,0,19,11,2011,7,0,1,15,90,1,2
2226,36,907,1,1,4,0,18,11,2011,6,0,1,2,33,1,1
2227,36,907,1,2,4,0,18,11,2011,6,0,1,2,18,2,2
2228,36,907,1,3,4,0,18,11,2011,6,0,1,2,43,2,1
2229,36,907,1,4,4,0,18,11,2011,6,0,1,2,33,2,1
2230,36,907,1,5,4,0,18,11,2011,6,0,1,2,24,2,1
2231,36,907,1,6,4,0,18,11,2011,6,0,1,2,61,2,1
2232,36,907,1,7,4,0,18,11,2011,6,0,1,2,21,2,1
2233,36,907,1,8,4,0,18,11,2011,6,0,1,2,19,2,1
2234,36,908,1,1,1,0,19,11,2011,7,0,1,6,45,1,1
2235,36,909,1,1,1,0,20,11,2011,1,0,1,4,24,1,2
2236,36,910,1,1,10,0,18,11,2011,6,0,1,2,50,1,1
2237,36,910,1,2,10,0,18,11,2011,6,0,1,2,37,2,2
2238,36,910,2,1,10,0,18,11,2011,6,0,1,2,22,1,2
2239,36,911,1,1,10,0,20,11,2011,1,0,1,11,41,1,1
2240,36,912,1,1,10,2,22,11,2011,3,0,1,6,44,1,1
2241,36,913,1,1,1,0,19,11,2011,7,0,1,14,42,1,2
2242,36,913,1,2,1,0,19,11,2011,7,0,1,14,7,2,2
2243,36,913,1,3,1,0,19,11,2011,7,0,1,14,7,2,1
2244,36,914,1,1,10,0,22,11,2011,3,0,1,5,92,1,1
2245,36,915,0,1,1,0,21,11,2011,2,0,1,13,63,5,1
2246,36,915,1,1,1,0,21,11,2011,2,0,1,13,52,1,1
2247,36,916,1,1,10,0,22,11,2011,3,0,1,5,59,1,1
2248,36,916,2,1,10,0,22,11,2011,3,0,1,5,78,1,1
2249,36,917,1,1,10,0,20,11,2011,1,0,1,1,59,1,1
2250,36,917,1,2,10,0,20,11,2011,1,0,1,1,65,2,2
2251,36,917,2,1,10,0,20,11,2011,1,0,1,1,999,1,9
2252,36,918,1,1,1,0,20,11,2011,1,0,1,6,32,1,1
2253,36,918,1,2,1,0,20,11,2011,1,0,1,6,34,2,2
2254,36,918,1,3,1,0,20,11,2011,1,0,1,6,8,2,1
2255,36,918,1,4,1,0,20,11,2011,1,0,1,6,5,2,2
2256,36,918,1,5,1,0,20,11,2011,1,0,1,6,1,2,2
2257,36,918,2,1,1,0,20,11,2011,1,0,1,6,71,1,1
2258,36,919,0,1,1,0,9,11,2011,4,0,1,2,69,8,1
2259,36,919,1,1,1,0,9,11,2011,4,0,1,2,53,1,2
2260,36,919,1,2,1,0,9,11,2011,4,0,1,2,15,2,1
2261,36,920,0,1,1,0,20,11,2011,1,0,1,11,53,5,1
2262,36,920,1,1,1,0,20,11,2011,1,0,1,11,40,1,1
2263,36,921,1,1,1,0,18,11,2011,6,0,1,11,21,1,1
2264,36,921,1,2,1,0,18,11,2011,6,0,1,11,20,2,2
2265,36,921,1,3,1,0,18,11,2011,6,0,1,11,19,2,2
2266,36,921,1,4,1,0,18,11,2011,6,0,1,11,24,2,1
2267,36,921,1,5,1,0,18,11,2011,6,0,1,11,19,2,2
2268,36,921,1,6,1,0,18,11,2011,6,0,1,11,18,2,2
2269,36,921,1,7,1,0,18,11,2011,6,0,1,11,21,2,2
2270,36,921,1,8,1,0,18,11,2011,6,0,1,11,18,2,2
2271,36,922,1,1,2,0,23,11,2011,4,0,1,15,18,1,1
2272,36,922,1,2,2,0,23,11,2011,4,0,1,15,18,2,1
2273,36,922,1,3,2,0,23,11,2011,4,0,1,15,18,2,1
2274,36,922,1,4,2,0,23,11,2011,4,0,1,15,18,2,1
2275,36,922,1,5,2,0,23,11,2011,4,0,1,15,18,2,1
2276,36,923,0,1,1,0,26,11,2011,7,8,1,14,73,5,1
2277,36,923,1,1,1,0,26,11,2011,7,8,1,14,57,1,1
2278,36,924,0,1,1,0,26,11,2011,7,8,1,15,29,5,1
2279,36,924,1,1,1,0,26,11,2011,7,8,1,15,19,1,1
2280,36,925,1,1,10,0,23,11,2011,4,8,1,3,24,1,1
2281,36,925,2,1,10,0,23,11,2011,4,8,1,3,23,1,1
2282,36,926,0,1,10,2,23,11,2011,4,0,1,16,79,5,2
2283,36,926,1,1,10,2,23,11,2011,4,0,1,16,30,1,1
2284,36,927,1,1,1,0,27,11,2011,1,8,2,4,31,1,1
2285,36,927,1,2,1,0,27,11,2011,1,8,2,4,21,2,2
2286,36,928,1,1,10,0,24,11,2011,5,8,1,16,41,1,2
2287,36,928,2,1,10,0,24,11,2011,5,8,1,16,58,1,1
2288,36,928,2,2,10,0,24,11,2011,5,8,1,16,57,2,2
2289,36,928,3,1,10,0,24,11,2011,5,8,1,16,26,1,2
2290,36,929,1,1,1,0,30,11,2011,4,0,1,4,19,1,1
2291,36,930,0,1,1,0,27,11,2011,1,8,1,1,57,5,1
2292,36,930,1,1,1,0,27,11,2011,1,8,1,1,38,1,1
2293,36,931,1,1,10,0,30,11,2011,4,0,2,6,75,1,2
2294,36,931,1,2,10,0,30,11,2011,4,0,2,6,7,2,1
2295,36,932,0,1,2,0,30,11,2011,4,0,1,11,41,5,2
2296,36,932,1,1,2,0,30,11,2011,4,0,1,11,33,1,1
2297,36,933,1,1,10,0,27,11,2011,1,8,1,6,23,1,1
2298,36,933,1,2,10,0,27,11,2011,1,8,1,6,24,2,1
2299,36,934,0,1,10,0,28,11,2011,2,0,1,14,18,5,1
2300,36,934,1,1,10,0,28,11,2011,2,0,1,14,25,1,2
2301,36,935,1,1,1,0,27,11,2011,1,8,1,14,30,1,2
2302,36,935,1,2,1,0,27,11,2011,1,8,1,14,5,2,2
2303,36,935,2,1,1,0,27,11,2011,1,8,1,14,50,1,1
2304,36,936,1,1,10,0,29,11,2011,3,0,1,12,52,1,1
2305,36,937,1,1,1,0,17,9,2011,7,0,1,16,77,1,1
2306,36,937,2,1,1,0,17,9,2011,7,0,1,16,24,1,1
2307,36,938,1,1,1,0,27,11,2011,1,8,1,13,46,1,1
2308,36,938,2,1,1,0,27,11,2011,1,8,1,13,23,1,1
2309,36,938,2,2,1,0,27,11,2011,1,8,1,13,24,2,2
2310,36,939,0,1,10,0,2,10,2011,1,0,1,14,97,5,1
2311,36,939,1,1,10,0,2,10,2011,1,0,1,14,30,1,1
2312,36,940,1,1,1,0,26,11,2011,7,8,1,3,18,1,2
2313,36,940,1,2,1,0,26,11,2011,7,8,1,3,18,2,1
2314,36,940,2,1,1,0,26,11,2011,7,8,1,3,19,1,2
2315,36,941,1,1,1,0,30,7,2011,7,0,1,2,68,1,1
2316,36,941,2,1,1,0,30,7,2011,7,0,1,2,37,1,1
2317,36,941,2,2,1,0,30,7,2011,7,0,1,2,34,2,2
2318,36,941,2,3,1,0,30,7,2011,7,0,1,2,0,2,1
2319,36,941,3,1,1,0,30,7,2011,7,0,1,2,51,1,2
2320,36,941,3,2,1,0,30,7,2011,7,0,1,2,81,2,2
2321,36,941,4,1,1,0,30,7,2011,7,0,1,2,31,1,1
2322,36,941,4,2,1,0,30,7,2011,7,0,1,2,999,2,2
2323,36,942,1,1,1,0,4,9,2011,1,6,1,11,29,1,1
2324,36,942,2,1,1,0,4,9,2011,1,6,1,11,61,1,1
2325,36,942,2,2,1,0,4,9,2011,1,6,1,11,55,2,2
2326,36,943,0,1,10,0,16,10,2011,1,0,1,16,26,5,1
2327,36,943,1,1,10,0,16,10,2011,1,0,1,16,22,1,2
2328,36,944,1,1,10,0,13,10,2011,5,0,1,12,84,1,1
2329,36,944,1,2,10,0,13,10,2011,5,0,1,12,83,2,2
2330,36,944,2,1,10,0,13,10,2011,5,0,1,12,55,1,1
2331,36,945,1,1,1,0,23,10,2011,1,0,1,11,41,1,1
2332,36,945,1,2,1,0,23,10,2011,1,0,1,11,41,2,1
2333,36,945,1,3,1,0,23,10,2011,1,0,1,11,48,2,1
2334,36,945,1,4,1,0,23,10,2011,1,0,1,11,26,2,1
2335,36,945,1,5,1,0,23,10,2011,1,0,1,11,41,2,1
2336,36,945,1,6,1,0,23,10,2011,1,0,1,11,48,2,1
2337,36,945,1,7,1,0,23,10,2011,1,0,1,11,45,2,1
2338,36,946,0,1,1,0,18,10,2011,3,0,1,16,46,6,1
2339,36,946,1,1,1,0,18,10,2011,3,0,1,16,35,1,2
2340,36,947,1,1,1,0,31,8,2011,4,0,1,16,26,1,1
2341,36,947,2,1,1,0,31,8,2011,4,0,1,16,55,1,2
2342,36,948,1,1,5,0,28,11,2011,2,0,1,4,33,1,1
2343,36,948,1,2,5,0,28,11,2011,2,0,1,4,9,2,2
2344,36,948,1,3,5,0,28,11,2011,2,0,1,4,8,2,1
2345,36,948,1,4,5,0,28,11,2011,2,0,1,4,0,2,2
2346,36,948,2,1,5,0,28,11,2011,2,0,1,4,50,1,1
2347,36,948,2,2,5,0,28,11,2011,2,0,1,4,47,2,1
2348,36,949,0,1,1,0,1,12,2011,5,0,1,16,87,5,2
2349,36,949,1,1,1,0,1,12,2011,5,0,1,16,49,1,2
2350,36,949,1,2,1,0,1,12,2011,5,0,1,16,18,2,1
2351,36,950,1,1,2,10,29,11,2011,3,0,1,14,18,1,2
2352,36,950,1,2,2,10,29,11,2011,3,0,1,14,28,2,2
2353,36,951,0,1,1,0,28,11,2011,2,0,1,13,24,6,1
2354,36,951,1,1,1,0,28,11,2011,2,0,1,13,24,1,1
2355,36,951,2,1,1,0,28,11,2011,2,0,1,13,55,1,1
2356,36,951,3,1,1,0,28,11,2011,2,0,1,13,35,1,1
2357,36,951,3,2,1,0,28,11,2011,2,0,1,13,32,2,2
2358,36,951,3,3,1,0,28,11,2011,2,0,1,13,0,2,1
2359,36,952,0,1,1,0,1,12,2011,5,0,1,6,10,5,1
2360,36,952,1,1,1,0,1,12,2011,5,0,1,6,28,1,2
2361,36,952,1,2,1,0,1,12,2011,5,0,1,6,11,2,2
2362,36,952,1,3,1,0,1,12,2011,5,0,1,6,8,2,2
2363,36,952,1,4,1,0,1,12,2011,5,0,1,6,5,2,1
2364,36,952,1,5,1,0,1,12,2011,5,0,1,6,9,2,1
2365,36,952,1,6,1,0,1,12,2011,5,0,1,6,2,2,1
2366,36,952,1,7,1,0,1,12,2011,5,0,1,6,7,2,1
2367,36,953,1,1,1,0,1,12,2011,5,0,1,13,36,1,1
2368,36,953,1,2,1,0,1,12,2011,5,0,1,13,28,2,1
2369,36,953,1,3,1,0,1,12,2011,5,0,1,13,31,2,1
2370,36,953,2,1,1,0,1,12,2011,5,0,1,13,55,1,1
2371,36,954,1,1,1,0,2,12,2011,6,0,1,6,31,1,1
2372,36,954,1,2,1,0,2,12,2011,6,0,1,6,18,2,1
2373,36,955,1,1,1,0,2,12,2011,6,0,1,2,60,1,2
2374,36,956,0,1,1,0,2,12,2011,6,0,1,14,58,5,1
2375,36,956,1,1,1,0,2,12,2011,6,0,1,14,22,1,2
2376,36,957,1,1,1,0,1,12,2011,5,0,1,1,31,1,1
2377,36,957,2,1,1,0,1,12,2011,5,0,1,1,57,1,2
2378,36,957,3,1,1,0,1,12,2011,5,0,1,1,40,1,2
2379,36,958,1,1,4,10,5,12,2011,2,0,1,3,49,1,2
2380,36,959,1,1,1,0,4,12,2011,1,0,1,2,75,1,2
2381,36,960,1,1,1,0,4,12,2011,1,0,1,2,19,1,1
2382,36,960,1,2,1,0,4,12,2011,1,0,1,2,19,2,1
2383,36,960,1,3,1,0,4,12,2011,1,0,1,2,17,2,2
2384,36,961,1,1,3,10,5,12,2011,2,0,1,5,36,1,2
2385,36,961,1,2,3,10,5,12,2011,2,0,1,5,41,2,1
2386,36,962,1,1,1,0,28,11,2011,2,0,1,16,22,1,1
2387,36,962,2,1,1,0,28,11,2011,2,0,1,16,62,1,1
2388,36,963,1,1,1,0,4,12,2011,1,0,1,1,20,1,1
2389,36,964,1,1,10,0,5,12,2011,2,0,1,13,28,1,1
2390,36,964,2,1,10,0,5,12,2011,2,0,1,13,27,1,2
2391,36,965,0,1,10,0,5,12,2011,2,0,1,13,62,5,1
2392,36,965,1,1,10,0,5,12,2011,2,0,1,13,64,1,1
2393,36,966,1,1,5,0,5,12,2011,2,0,1,16,87,1,1
2394,36,967,1,1,10,0,6,12,2011,3,0,1,5,20,1,1
2395,36,967,2,1,10,0,6,12,2011,3,0,1,5,46,1,1
2396,36,968,0,1,10,0,6,12,2011,3,0,1,15,57,5,1
2397,36,968,1,1,10,0,6,12,2011,3,0,1,15,64,1,1
2398,36,969,1,1,2,0,5,12,2011,2,0,1,3,63,1,1
2399,36,970,1,1,2,10,7,12,2011,4,0,1,16,23,1,1
2400,36,970,1,2,2,10,7,12,2011,4,0,1,16,22,2,1
2401,36,970,1,3,2,10,7,12,2011,4,0,1,16,21,2,1
2402,36,970,2,1,2,10,7,12,2011,4,0,1,16,25,1,1
2403,36,970,2,2,2,10,7,12,2011,4,0,1,16,21,2,2
2404,36,970,2,3,2,10,7,12,2011,4,0,1,16,21,2,1
2405,36,970,2,4,2,10,7,12,2011,4,0,1,16,24,2,1
2406,36,971,1,1,10,0,7,12,2011,4,0,1,16,41,1,2
2407,36,971,1,2,10,0,7,12,2011,4,0,1,16,18,2,1
2408,36,971,2,1,10,0,7,12,2011,4,0,1,16,50,1,1
2409,36,972,1,1,5,0,7,12,2011,4,0,1,6,16,1,2
2410,36,972,1,2,5,0,7,12,2011,4,0,1,6,16,2,2
2411,36,972,1,3,5,0,7,12,2011,4,0,1,6,17,2,2
2412,36,973,1,1,1,0,23,10,2011,1,0,1,13,61,1,2
2413,36,974,1,1,10,0,8,12,2011,5,0,1,5,26,1,1
2414,36,974,1,2,10,0,8,12,2011,5,0,1,5,21,2,2
2415,36,975,0,1,1,0,8,12,2011,5,0,1,14,59,5,2
2416,36,975,1,1,1,0,8,12,2011,5,0,1,14,64,1,1
2417,36,975,2,1,1,0,8,12,2011,5,0,1,14,55,1,1
2418,36,975,2,2,1,0,8,12,2011,5,0,1,14,24,2,2
2419,36,975,2,3,1,0,8,12,2011,5,0,1,14,35,2,2
2420,36,975,2,4,1,0,8,12,2011,5,0,1,14,999,2,9
2421,36,976,0,1,4,0,9,12,2011,6,0,1,13,35,6,1
2422,36,976,1,1,4,0,9,12,2011,6,0,1,13,50,1,1
2423,36,977,1,1,10,0,10,12,2011,7,0,1,12,36,1,1
2424,36,977,1,2,10,0,10,12,2011,7,0,1,12,999,2,2
2425,36,977,1,3,10,0,10,12,2011,7,0,1,12,5,2,1
2426,36,977,1,4,10,0,10,12,2011,7,0,1,12,2,2,1
2427,36,977,1,5,10,0,10,12,2011,7,0,1,12,7,2,2
2428,36,977,2,1,10,0,10,12,2011,7,0,1,12,30,1,1
2429,36,978,1,1,10,0,7,12,2011,4,0,1,2,52,1,1
2430,36,978,1,2,10,0,7,12,2011,4,0,1,2,41,2,2
2431,36,978,1,3,10,0,7,12,2011,4,0,1,2,10,2,2
2432,36,978,1,4,10,0,7,12,2011,4,0,1,2,90,2,2
2433,36,978,2,1,10,0,7,12,2011,4,0,1,2,38,1,1
2434,36,979,1,1,1,0,10,12,2011,7,0,1,3,27,1,2
2435,36,979,2,1,1,0,10,12,2011,7,0,1,3,70,1,1
2436,36,979,2,2,1,0,10,12,2011,7,0,1,3,63,2,2
2437,36,980,1,1,1,0,10,12,2011,7,0,2,6,24,1,2
2438,36,980,1,2,1,0,10,12,2011,7,0,2,6,31,2,1
2439,36,981,1,1,1,0,9,12,2011,6,0,1,3,27,1,1
2440,36,982,1,1,1,0,10,12,2011,7,0,1,14,50,1,1
2441,36,983,1,1,4,0,11,12,2011,1,0,1,3,18,1,2
2442,36,984,1,1,10,0,13,12,2011,3,0,1,2,36,1,1
2443,36,985,1,1,3,0,14,12,2011,4,0,1,16,17,1,1
2444,36,985,1,2,3,0,14,12,2011,4,0,1,16,14,2,2
2445,36,986,1,1,10,0,16,12,2011,6,0,1,13,57,1,1
2446,36,987,1,1,10,0,14,12,2011,4,0,1,1,34,1,1
2447,36,987,2,1,10,0,14,12,2011,4,0,1,1,50,1,1
2448,36,987,3,1,10,0,14,12,2011,4,0,1,1,64,3,1
2449,36,987,3,2,10,0,14,12,2011,4,0,1,1,62,3,2
2450,36,988,0,1,1,0,16,12,2011,6,0,1,13,67,6,1
2451,36,988,1,1,1,0,16,12,2011,6,0,1,13,42,1,1
2452,36,989,0,1,1,0,18,12,2011,1,0,1,5,82,5,1
2453,36,989,1,1,1,0,18,12,2011,1,0,1,5,28,1,1
2454,36,990,0,1,1,0,17,12,2011,7,0,1,2,46,5,1
2455,36,990,1,1,1,0,17,12,2011,7,0,1,2,29,1,2
2456,36,991,0,1,10,0,29,9,2011,5,0,1,16,65,5,1
2457,36,991,1,1,10,0,29,9,2011,5,0,1,16,31,1,1
2458,36,992,0,1,1,0,21,11,2011,2,0,1,16,72,5,2
