dis_id,sch_id,stud_nm,sex,ethnic,reading,math,sch_size,sch_ses,dis_size,dis_ses,locale,ethnic1
"30,151.00","491,310","90,796",1,1,92.00,50.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,797",1,1,10.00,27.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,798",2,1,44.00,41.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,799",1,1,56.00,39.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,800",2,1,48.00,43.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,801",1,1,43.00,71.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,802",2,1,17.00,12.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,803",1,1,39.00,43.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,804",1,1,70.00,53.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,805",2,1,99.00,47.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,806",2,1,52.00,52.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,807",2,1,82.00,60.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,808",2,1,63.00,47.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,809",2,1,69.00,65.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,810",1,1,45.00,38.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,811",2,1,52.00,36.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,812",1,1,57.00,60.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,813",1,1,50.00,64.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,814",1,1,50.00,60.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,815",1,1,55.00,58.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,816",#NULL!,#NULL!,35.00,50.00,-0.26,8.57,1.51,15.10,#NULL!,#NULL!
"30,151.00","491,310","90,817",2,1,58.00,35.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,818",2,1,43.00,42.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,819",1,1,13.00,7.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,820",2,1,60.00,54.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,821",2,1,49.00,41.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,822",2,1,45.00,42.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,823",2,1,64.00,60.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,824",2,1,92.00,61.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,825",2,1,94.00,84.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,826",2,1,41.00,36.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,827",1,1,31.00,22.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,828",1,1,62.00,50.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,829",1,1,53.00,58.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,830",2,1,64.00,64.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,831",1,1,56.00,36.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,832",1,1,52.00,60.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,833",2,1,57.00,52.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,834",2,1,65.00,50.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,835",2,1,74.00,57.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,836",2,1,60.00,55.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,837",1,1,13.00,25.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,838",1,1,49.00,58.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,839",1,1,28.00,11.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,840",1,1,53.00,70.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,841",2,1,73.00,63.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,842",2,1,56.00,36.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,843",#NULL!,1,55.00,38.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,844",1,1,79.00,71.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,845",2,1,70.00,55.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,846",2,1,57.00,43.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,847",1,1,73.00,65.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,848",1,1,54.00,63.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,849",1,1,53.00,28.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,850",1,1,55.00,41.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,851",1,1,47.00,39.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,852",2,1,26.00,12.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,853",2,1,64.00,38.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,854",1,1,65.00,60.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,855",1,1,42.00,62.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,856",2,1,69.00,64.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,310","90,857",2,1,70.00,79.00,-0.26,8.57,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,858",2,1,57.00,33.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,859",2,1,48.00,46.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,860",1,1,43.00,51.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,861",2,1,35.00,12.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,862",1,1,38.00,49.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,863",2,1,43.00,17.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,864",1,1,30.00,45.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,865",2,1,31.00,43.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,866",1,1,41.00,36.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,867",2,1,47.00,40.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,868",2,1,40.00,44.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,869",2,1,66.00,38.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,870",2,1,70.00,60.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,871",1,1,43.00,73.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,872",1,1,52.00,62.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,873",2,1,68.00,59.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,874",1,1,62.00,37.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,875",1,1,24.00,68.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,876",1,1,51.00,47.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,877",2,1,26.00,45.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,878",1,1,37.00,43.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,879",1,1,37.00,45.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,880",2,1,45.00,37.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,881",1,1,63.00,50.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,882",1,1,15.00,54.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,883",2,1,28.00,47.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,884",2,1,33.00,38.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,885",1,1,58.00,55.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,886",1,1,50.00,67.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,887",2,1,60.00,46.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,888",2,1,71.00,51.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,889",1,1,72.00,68.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,890",1,1,55.00,74.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,891",1,1,42.00,50.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,892",1,1,62.00,38.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,893",#NULL!,1,35.00,27.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,894",1,1,27.00,35.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,895",1,1,50.00,27.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,896",2,1,13.00,31.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,897",1,1,36.00,19.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,898",2,1,54.00,53.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,899",2,1,51.00,41.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,900",2,1,99.00,71.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,901",1,1,40.00,67.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,902",2,1,44.00,35.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,903",2,1,33.00,58.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,904",2,1,50.00,25.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,905",1,1,35.00,37.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,340","90,906",1,1,77.00,59.00,-0.78,20.60,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,406",1,1,42.00,3.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,407",2,1,48.00,34.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,408",1,1,20.00,26.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,409",2,1,40.00,36.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,410",1,1,47.00,57.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,411",2,1,62.00,69.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,412",2,1,40.00,36.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,413",1,1,1.00,12.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,414",2,1,54.00,36.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,415",1,1,32.00,35.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,416",1,1,51.00,44.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,417",2,1,43.00,30.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,418",2,1,25.00,17.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,419",2,1,67.00,54.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,420",2,1,38.00,38.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,421",1,1,60.00,64.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,422",1,1,70.00,50.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,423",1,1,29.00,28.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,424",1,1,21.00,16.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,425",2,1,66.00,39.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,426",2,1,64.00,55.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,427",2,1,64.00,61.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,428",1,1,64.00,75.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,429",2,1,45.00,60.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,430",1,1,82.00,89.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,431",1,1,57.00,60.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,432",2,1,56.00,53.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,433",2,1,74.00,81.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,434",2,#NULL!,60.00,54.00,-0.09,17.23,1.51,15.10,#NULL!,#NULL!
"30,151.00","491,890","91,435",2,1,45.00,45.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,436",1,1,48.00,45.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,437",1,1,66.00,85.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,438",1,1,34.00,38.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,439",2,1,21.00,4.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,440",1,1,50.00,53.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,441",2,1,45.00,25.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,442",2,1,19.00,37.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,443",1,1,32.00,40.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,444",1,1,63.00,39.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,445",2,1,61.00,82.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,446",1,1,50.00,50.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,447",1,1,24.00,38.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,448",2,1,67.00,60.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,449",1,1,31.00,44.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,450",2,1,40.00,20.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,451",2,1,52.00,43.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,452",1,1,47.00,63.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,453",2,1,60.00,63.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,454",2,1,54.00,44.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,455",2,1,26.00,26.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,456",1,1,81.00,85.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,457",2,1,32.00,23.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,458",1,1,25.00,1.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,459",1,1,14.00,23.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,460",1,1,29.00,18.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,461",1,1,58.00,60.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,462",1,1,50.00,60.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,463",1,1,34.00,8.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,464",1,1,22.00,29.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,465",2,1,36.00,48.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,466",2,1,38.00,35.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,467",2,1,74.00,62.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,468",2,1,52.00,43.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,469",2,1,41.00,43.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,470",1,1,26.00,22.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,471",1,1,40.00,1.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,472",2,1,61.00,41.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,473",2,1,45.00,23.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,474",1,1,67.00,57.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,475",2,1,57.00,50.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,476",1,1,68.00,53.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,477",2,1,60.00,43.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,478",1,1,58.00,79.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,479",1,1,42.00,19.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,480",2,1,51.00,17.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,481",2,1,62.00,73.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,482",2,1,63.00,60.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,483",2,1,50.00,50.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,484",1,1,73.00,76.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,485",2,1,68.00,71.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,486",1,1,55.00,73.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,890","91,487",1,1,55.00,78.00,-0.09,17.23,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,083",1,1,20.00,12.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,084",1,1,26.00,6.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,085",2,1,35.00,10.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,086",1,1,35.00,42.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,087",1,1,32.00,7.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,088",1,1,62.00,30.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,089",2,1,30.00,4.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,090",2,1,34.00,21.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,091",1,#NULL!,21.00,1.00,-0.27,23.31,1.51,15.10,#NULL!,#NULL!
"30,151.00","491,954","91,092",1,1,14.00,5.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,093",1,1,28.00,42.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,094",2,1,34.00,5.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,095",2,1,24.00,11.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,096",1,5,28.00,31.00,-0.27,23.31,1.51,15.10,#NULL!,1.00
"30,151.00","491,954","91,097",1,1,30.00,44.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,098",1,1,37.00,33.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,099",1,1,50.00,56.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,100",2,1,50.00,29.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,101",2,1,60.00,44.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,102",2,1,74.00,60.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,103",1,1,54.00,38.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,104",1,1,23.00,31.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,105",1,1,49.00,12.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,106",1,1,44.00,47.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,107",2,1,56.00,30.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,108",2,1,51.00,43.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,109",1,3,49.00,54.00,-0.27,23.31,1.51,15.10,#NULL!,1.00
"30,151.00","491,954","91,110",2,1,32.00,24.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,111",1,1,46.00,38.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,112",1,1,56.00,47.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,113",2,1,40.00,30.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,114",2,1,56.00,34.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,115",2,1,49.00,35.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,116",2,1,36.00,25.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,117",2,1,60.00,47.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,118",1,1,15.00,24.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,119",2,1,31.00,28.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,120",1,1,32.00,34.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,121",1,1,40.00,52.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,122",1,1,47.00,25.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,123",1,1,20.00,16.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,124",2,4,60.00,50.00,-0.27,23.31,1.51,15.10,#NULL!,1.00
"30,151.00","491,954","91,125",2,1,39.00,48.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,126",1,3,44.00,25.00,-0.27,23.31,1.51,15.10,#NULL!,1.00
"30,151.00","491,954","91,127",1,1,52.00,42.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,128",1,1,30.00,23.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,129",1,1,27.00,22.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,130",1,1,32.00,56.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,131",2,1,73.00,71.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,132",1,1,34.00,36.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,133",1,1,30.00,31.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,134",2,1,58.00,48.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,135",1,1,25.00,28.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,136",1,1,37.00,29.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,137",1,1,70.00,87.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,138",2,1,25.00,25.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,139",2,1,61.00,51.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,140",2,1,80.00,58.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,141",2,1,38.00,8.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,142",2,1,46.00,33.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,143",1,1,47.00,34.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,144",1,1,31.00,42.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,145",1,1,57.00,42.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
"30,151.00","491,954","91,146",1,1,70.00,60.00,-0.27,23.31,1.51,15.10,#NULL!,0.00
